Model,Year,country,Real,Real cod,Predicție,Predicție cod,Participare scăzută,Participare medie,Participare ridicată
Gradient Boosting,2022,Poland,Participare medie,1,Participare medie,1,6.851231290479838e-05,0.9996837946616765,0.0002476930254186662
Gradient Boosting,2022,Portugal,Participare ridicată,2,Participare ridicată,2,3.924038904602893e-06,0.003040669543981486,0.996955406417114
Gradient Boosting,2022,Romania,Participare scăzută,0,Participare medie,1,0.022421299356157057,0.8136627341817598,0.16391596646208312
Gradient Boosting,2022,Russian Federation,Participare ridicată,2,Participare ridicată,2,9.469919705855842e-07,0.0009527613234949908,0.9990462916845344
Gradient Boosting,2022,Serbia,Participare medie,1,Participare scăzută,0,0.9839116726794741,0.01603030452744269,5.8022793083287886e-05
Gradient Boosting,2022,Slovak Republic,Participare ridicată,2,Participare medie,1,1.7851661248770565e-05,0.9928966625460601,0.0070854857926909
Gradient Boosting,2022,Slovenia,Participare ridicată,2,Participare ridicată,2,5.016409850158904e-08,0.0015503559014025798,0.9984495939344988
Gradient Boosting,2022,Sweden,Participare ridicată,2,Participare ridicată,2,2.2121868046433145e-09,1.7330374497698786e-08,0.9999999804574385
Gradient Boosting,2022,Turkiye,Participare scăzută,0,Participare scăzută,0,0.9999578181155686,2.189361743846617e-06,3.999252268750284e-05
Gradient Boosting,2023,Albania,Participare ridicată,2,Participare scăzută,0,0.9929794413630126,0.007019891865879448,6.667711077176258e-07
Gradient Boosting,2023,Austria,Participare ridicată,2,Participare ridicată,2,1.0235888369575518e-07,4.433452955859152e-05,0.9999555631115578
Gradient Boosting,2023,Belgium,Participare medie,1,Participare medie,1,5.676497958629926e-06,0.9458033048087731,0.0541910186932683
Gradient Boosting,2023,Bulgaria,Participare ridicată,2,Participare ridicată,2,8.105682671769763e-09,0.00038104800818594735,0.9996189438861313
Gradient Boosting,2023,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.9933429952838174,0.006653469836815593,3.534879367058139e-06
Gradient Boosting,2023,Belarus,Participare ridicată,2,Participare ridicată,2,2.161948326416304e-09,0.006275378744861754,0.99372461909319
Gradient Boosting,2023,Switzerland,Participare ridicată,2,Participare ridicată,2,3.543562228251268e-06,5.208536576387279e-05,0.999944371072008
Gradient Boosting,2023,Cyprus,Participare ridicată,2,Participare ridicată,2,1.5027327306602423e-07,2.05544149846122e-05,0.9999792953117422
Gradient Boosting,2023,Czechia,Participare ridicată,2,Participare ridicată,2,3.8837579856792944e-07,0.000346506337255714,0.9996531052869458
Gradient Boosting,2023,Germany,Participare ridicată,2,Participare ridicată,2,1.5111272973279253e-09,6.021825286395617e-07,0.9999993963063442
Gradient Boosting,2023,Denmark,Participare ridicată,2,Participare ridicată,2,9.413449101331516e-10,6.15205279052414e-07,0.999999383853376
Gradient Boosting,2023,Spain,Participare ridicată,2,Participare medie,1,1.6447415314217958e-06,0.9556981650019846,0.044300190256483844
Gradient Boosting,2023,Estonia,Participare ridicată,2,Participare ridicată,2,1.938484488682156e-06,0.003933317042927838,0.9960647444725835
Gradient Boosting,2023,Finland,Participare ridicată,2,Participare ridicată,2,1.0453392534968492e-07,8.489764200742901e-05,0.9999149978240672
Gradient Boosting,2023,France,Participare ridicată,2,Participare medie,1,3.0720084039996564e-05,0.9992056034252416,0.000763676490718482
Gradient Boosting,2023,United Kingdom,Participare ridicată,2,Participare ridicată,2,9.084320622180638e-07,0.0006079590290283131,0.9993911325389094
Gradient Boosting,2023,Greece,Participare medie,1,Participare scăzută,0,0.6805951463048334,0.19944325154876816,0.11996160214639838
Gradient Boosting,2023,Croatia,Participare medie,1,Participare ridicată,2,6.301195223647472e-10,9.523720590508687e-06,0.9999904756492899
Gradient Boosting,2023,Hungary,Participare ridicată,2,Participare ridicată,2,8.821235479363298e-05,0.40350490904020797,0.5964068786049985
Gradient Boosting,2023,Ireland,Participare ridicată,2,Participare medie,1,0.00252792461353823,0.9974326236816471,3.945170481474223e-05
Gradient Boosting,2023,Iceland,Participare ridicată,2,Participare ridicată,2,3.868987947727228e-05,8.755525610595908e-07,0.9999604345679616
Gradient Boosting,2023,Italy,Participare scăzută,0,Participare medie,1,0.08846762194901228,0.8857925797266092,0.025739798324378633
Gradient Boosting,2023,Lithuania,Participare ridicată,2,Participare ridicată,2,1.1359953457973705e-07,0.053040975006225,0.9469589113942405
Gradient Boosting,2023,Luxembourg,Participare ridicată,2,Participare medie,1,0.11862353648080248,0.8812214509110404,0.00015501260815699414
Gradient Boosting,2023,Latvia,Participare ridicată,2,Participare ridicată,2,1.585181273657231e-10,4.5091990682165245e-08,0.9999999547494911
Gradient Boosting,2023,Moldova,Participare ridicată,2,Participare medie,1,1.2790191481930192e-05,0.9999322055187372,5.500428978080507e-05
Gradient Boosting,2023,North Macedonia,Participare scăzută,0,Participare ridicată,2,0.0042312755781036245,0.00483023439489038,0.9909384900270061
Gradient Boosting,2023,Malta,Participare ridicată,2,Participare medie,1,0.03736264544369863,0.5096043380632885,0.4530330164930128
Gradient Boosting,2023,Montenegro,Participare medie,1,Participare scăzută,0,0.5426309804259682,0.00027270650693257865,0.4570963130670992
Gradient Boosting,2023,Netherlands,Participare ridicată,2,Participare ridicată,2,0.09823962866499639,2.6031714205450652e-05,0.9017343396207982
Gradient Boosting,2023,Norway,Participare ridicată,2,Participare ridicată,2,4.3947098143280826e-09,1.805394424975827e-07,0.9999998150658478
Gradient Boosting,2023,Poland,Participare ridicată,2,Participare medie,1,2.1342062851596767e-07,0.9999526295307116,4.715704865994674e-05
Gradient Boosting,2023,Portugal,Participare ridicată,2,Participare ridicată,2,5.427601946704602e-09,4.397154128185102e-06,0.9999955974182698
Gradient Boosting,2023,Romania,Participare scăzută,0,Participare medie,1,0.027963705491623855,0.9668567987254754,0.005179495782900789
Gradient Boosting,2023,Russian Federation,Participare ridicată,2,Participare ridicată,2,4.5271940297115e-09,2.8243337234742885e-05,0.9999717521355711
Gradient Boosting,2023,Serbia,Participare medie,1,Participare scăzută,0,0.9807610621636028,0.019091022236563657,0.00014791559983363248
Gradient Boosting,2023,Slovak Republic,Participare ridicată,2,Participare medie,1,4.5040128521522874e-05,0.5912754457656546,0.408679514105824
Gradient Boosting,2023,Slovenia,Participare ridicată,2,Participare ridicată,2,1.9399402590015735e-08,0.005644264107661024,0.9943557164929365
Gradient Boosting,2023,Sweden,Participare ridicată,2,Participare ridicată,2,2.3946279736339975e-09,5.038487529720979e-08,0.9999999472204967
Gradient Boosting,2023,Turkiye,Participare scăzută,0,Participare scăzută,0,0.9999111358689158,5.519035470528305e-06,8.334509561352382e-05
XGBoost,2019,Albania,Participare medie,1,Participare scăzută,0,0.8389068841934204,0.11834453791379929,0.04274863004684448
XGBoost,2019,Austria,Participare ridicată,2,Participare ridicată,2,0.001637638546526432,0.02183116413652897,0.9765312075614929
XGBoost,2019,Belgium,Participare medie,1,Participare ridicată,2,0.017883552238345146,0.38148847222328186,0.6006279587745667
XGBoost,2019,Bulgaria,Participare ridicată,2,Participare ridicată,2,0.007570816669613123,0.16064533591270447,0.8317838311195374
XGBoost,2019,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.9803834557533264,0.01272955909371376,0.006886953953653574
XGBoost,2019,Belarus,Participare ridicată,2,Participare ridicată,2,0.004140717443078756,0.07266730070114136,0.9231919646263123
XGBoost,2019,Switzerland,Participare ridicată,2,Participare ridicată,2,0.004236309789121151,0.022973602637648582,0.9727900624275208
XGBoost,2019,Cyprus,Participare ridicată,2,Participare ridicată,2,0.006058645900338888,0.1270432025194168,0.8668981790542603
XGBoost,2019,Czechia,Participare ridicată,2,Participare ridicată,2,0.024615123867988586,0.21630273759365082,0.7590820789337158
XGBoost,2019,Germany,Participare ridicată,2,Participare ridicată,2,0.0038490951992571354,0.016255153343081474,0.9798957109451294
XGBoost,2019,Denmark,Participare ridicată,2,Participare ridicată,2,0.004749801009893417,0.011351891793310642,0.9838983416557312
XGBoost,2019,Spain,Participare ridicată,2,Participare ridicată,2,0.013507552444934845,0.31462571024894714,0.6718667149543762
XGBoost,2019,Estonia,Participare ridicată,2,Participare ridicată,2,0.0018867681501433253,0.013139583170413971,0.984973669052124
XGBoost,2019,Finland,Participare ridicată,2,Participare ridicată,2,0.00166751304641366,0.029849521815776825,0.9684829711914062
XGBoost,2019,France,Participare medie,1,Participare medie,1,0.010235645808279514,0.7857236266136169,0.20404067635536194
XGBoost,2019,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.011294867843389511,0.028071779757738113,0.960633397102356
XGBoost,2019,Greece,Participare scăzută,0,Participare scăzută,0,0.5303323864936829,0.1608116179704666,0.3088560104370117
XGBoost,2019,Croatia,Participare medie,1,Participare ridicată,2,0.01169530488550663,0.2953239679336548,0.6929807066917419
XGBoost,2019,Hungary,Participare ridicată,2,Participare medie,1,0.028852274641394615,0.5673683285713196,0.40377938747406006
XGBoost,2019,Ireland,Participare medie,1,Participare medie,1,0.018345024436712265,0.8764471411705017,0.10520778596401215
XGBoost,2019,Iceland,Participare ridicată,2,Participare ridicată,2,0.00412912480533123,0.014802880585193634,0.981067955493927
XGBoost,2019,Italy,Participare scăzută,0,Participare scăzută,0,0.5771743655204773,0.2373889833688736,0.1854366660118103
XGBoost,2019,Lithuania,Participare ridicată,2,Participare ridicată,2,0.002666030079126358,0.03497428074479103,0.9623596668243408
XGBoost,2019,Luxembourg,Participare medie,1,Participare medie,1,0.09826654195785522,0.827039897441864,0.07469350844621658
XGBoost,2019,Latvia,Participare ridicată,2,Participare ridicată,2,0.0018408570904284716,0.013734509237110615,0.9844245910644531
XGBoost,2019,Moldova,Participare ridicată,2,Participare medie,1,0.1413116455078125,0.4399503469467163,0.4187379777431488
XGBoost,2019,North Macedonia,Participare scăzută,0,Participare scăzută,0,0.9160875082015991,0.03487003222107887,0.049042463302612305
XGBoost,2019,Malta,Participare medie,1,Participare medie,1,0.3496752083301544,0.4404616057872772,0.20986321568489075
XGBoost,2019,Montenegro,Participare scăzută,0,Participare scăzută,0,0.7693527340888977,0.028171811252832413,0.20247548818588257
XGBoost,2019,Netherlands,Participare ridicată,2,Participare ridicată,2,0.018036484718322754,0.04887731745839119,0.9330861568450928
XGBoost,2019,Norway,Participare ridicată,2,Participare ridicată,2,0.004128152970224619,0.008414174430072308,0.9874576926231384
XGBoost,2019,Poland,Participare medie,1,Participare medie,1,0.02717442624270916,0.7802828550338745,0.19254271686077118
XGBoost,2019,Portugal,Participare ridicată,2,Participare ridicată,2,0.027575282379984856,0.26826170086860657,0.7041630148887634
XGBoost,2019,Romania,Participare scăzută,0,Participare scăzută,0,0.3817920982837677,0.3606592118740082,0.2575486898422241
XGBoost,2019,Russian Federation,Participare ridicată,2,Participare ridicată,2,0.006795788649469614,0.08989833295345306,0.9033058881759644
XGBoost,2019,Serbia,Participare medie,1,Participare medie,1,0.300852507352829,0.5811099410057068,0.11803750693798065
XGBoost,2019,Slovak Republic,Participare medie,1,Participare medie,1,0.05447776988148689,0.8748155236244202,0.07070671021938324
XGBoost,2019,Slovenia,Participare ridicată,2,Participare ridicată,2,0.005474564619362354,0.1319090574979782,0.8626164197921753
XGBoost,2019,Sweden,Participare ridicată,2,Participare ridicată,2,0.005703307688236237,0.011231034994125366,0.9830656051635742
XGBoost,2019,Turkiye,Participare scăzută,0,Participare scăzută,0,0.9142155647277832,0.029859689995646477,0.055924780666828156
XGBoost,2019,Ukraine,Participare medie,1,Participare medie,1,0.02892763540148735,0.9027698636054993,0.0683024525642395
XGBoost,2020,Albania,Participare medie,1,Participare scăzută,0,0.8285002112388611,0.11544077843427658,0.056058965623378754
XGBoost,2020,Austria,Participare ridicată,2,Participare ridicată,2,0.0017525340663269162,0.022992420941591263,0.975255012512207
XGBoost,2020,Belgium,Participare medie,1,Participare ridicată,2,0.01716448739171028,0.4256637692451477,0.5571717619895935
XGBoost,2020,Bulgaria,Participare medie,1,Participare ridicată,2,0.007510960567742586,0.29587432742118835,0.6966147422790527
XGBoost,2020,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.9269843697547913,0.044435806572437286,0.028579825535416603
XGBoost,2020,Belarus,Participare ridicată,2,Participare ridicată,2,0.004191875923424959,0.07843739539384842,0.9173707365989685
XGBoost,2020,Switzerland,Participare ridicată,2,Participare ridicată,2,0.0056846290826797485,0.028338942676782608,0.9659764170646667
XGBoost,2020,Cyprus,Participare ridicată,2,Participare ridicată,2,0.010755106806755066,0.17388375103473663,0.8153611421585083
XGBoost,2020,Czechia,Participare ridicată,2,Participare ridicată,2,0.019249988719820976,0.395625501871109,0.5851245522499084
XGBoost,2020,Germany,Participare ridicată,2,Participare ridicată,2,0.0036808750592172146,0.015284844674170017,0.9810342192649841
XGBoost,2020,Denmark,Participare ridicată,2,Participare ridicată,2,0.005235171876847744,0.01431980263441801,0.9804450273513794
XGBoost,2020,Spain,Participare medie,1,Participare ridicată,2,0.019318532198667526,0.44319021701812744,0.5374912619590759
XGBoost,2020,Estonia,Participare ridicată,2,Participare ridicată,2,0.001711635966785252,0.02528267726302147,0.9730057120323181
XGBoost,2020,Finland,Participare ridicată,2,Participare ridicată,2,0.0017310649855062366,0.02841775119304657,0.9698512554168701
XGBoost,2020,France,Participare medie,1,Participare medie,1,0.012584817595779896,0.765726625919342,0.22168850898742676
XGBoost,2020,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.007491596508771181,0.047468401491642,0.9450399875640869
XGBoost,2020,Greece,Participare scăzută,0,Participare scăzută,0,0.4489419460296631,0.17275556921958923,0.37830251455307007
XGBoost,2020,Croatia,Participare medie,1,Participare ridicată,2,0.009682676754891872,0.2127084583044052,0.7776088714599609
XGBoost,2020,Hungary,Participare ridicată,2,Participare medie,1,0.06953255087137222,0.5239481925964355,0.4065192937850952
